"LOCATION","Country","VARIABLE","Variable","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1978","1978","USD","US Dollar","0","Units","2015","2015",25818.142527892,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1979","1979","USD","US Dollar","0","Units","2015","2015",26813.7757525289,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1980","1980","USD","US Dollar","0","Units","2015","2015",28055.2558291204,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1981","1981","USD","US Dollar","0","Units","2015","2015",28916.9692088199,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1982","1982","USD","US Dollar","0","Units","2015","2015",29136.7908591389,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1983","1983","USD","US Dollar","0","Units","2015","2015",28143.8954918913,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1984","1984","USD","US Dollar","0","Units","2015","2015",29005.3412785867,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1985","1985","USD","US Dollar","0","Units","2015","2015",29724.0122828057,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1986","1986","USD","US Dollar","0","Units","2015","2015",31353.3065263616,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1987","1987","USD","US Dollar","0","Units","2015","2015",33651.8200269276,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1988","1988","USD","US Dollar","0","Units","2015","2015",33093.7922320998,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1989","1989","USD","US Dollar","0","Units","2015","2015",32803.7410022404,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1990","1990","USD","US Dollar","0","Units","2015","2015",32921.3580900292,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1991","1991","USD","US Dollar","0","Units","2015","2015",32443.2296589895,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1992","1992","USD","US Dollar","0","Units","2015","2015",30971.8739035272,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1993","1993","USD","US Dollar","0","Units","2015","2015",31059.8706866382,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1994","1994","USD","US Dollar","0","Units","2015","2015",31911.8440074306,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1995","1995","USD","US Dollar","0","Units","2015","2015",31782.4923973294,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1996","1996","USD","US Dollar","0","Units","2015","2015",33048.6492585351,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1997","1997","USD","US Dollar","0","Units","2015","2015",34697.9872533856,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1998","1998","USD","US Dollar","0","Units","2015","2015",36858.1585938469,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1999","1999","USD","US Dollar","0","Units","2015","2015",37875.031661356,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2000","2000","USD","US Dollar","0","Units","2015","2015",39197.4977277865,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2001","2001","USD","US Dollar","0","Units","2015","2015",40212.9693552747,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2002","2002","USD","US Dollar","0","Units","2015","2015",40086.4563446665,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2003","2003","USD","US Dollar","0","Units","2015","2015",40704.7787524531,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2004","2004","USD","US Dollar","0","Units","2015","2015",43385.832762902,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2005","2005","USD","US Dollar","0","Units","2015","2015",45529.4812399277,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2006","2006","USD","US Dollar","0","Units","2015","2015",47069.371550885,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2007","2007","USD","US Dollar","0","Units","2015","2015",49885.0902775551,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2008","2008","USD","US Dollar","0","Units","2015","2015",49710.2225401581,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2009","2009","USD","US Dollar","0","Units","2015","2015",45929.2854966109,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2010","2010","USD","US Dollar","0","Units","2015","2015",44796.6205601626,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2011","2011","USD","US Dollar","0","Units","2015","2015",45480.4469814186,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2012","2012","USD","US Dollar","0","Units","2015","2015",45720.5418563845,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2013","2013","USD","US Dollar","0","Units","2015","2015",47344.3045331104,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2014","2014","USD","US Dollar","0","Units","2015","2015",47613.7364639304,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2015","2015","USD","US Dollar","0","Units","2015","2015",49215.1063260709,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2016","2016","USD","US Dollar","0","Units","2015","2015",51599.9402255118,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2017","2017","USD","US Dollar","0","Units","2015","2015",52512.0087343457,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2018","2018","USD","US Dollar","0","Units","2015","2015",53626.8851700881,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2019","2019","USD","US Dollar","0","Units","2015","2015",53722.8035400037,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2020","2020","USD","US Dollar","0","Units","2015","2015",49120.4317890507,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2021","2021","USD","US Dollar","0","Units","2015","2015",50532.3484278908,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2022","2022","USD","US Dollar","0","Units","2015","2015",52079.1258065554,,
"ISL","Iceland","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","2023","2023","USD","US Dollar","0","Units","2015","2015",53095.7232796282,,
"TUR","Türkiye","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1970","1970","USD","US Dollar","0","Units","2015","2015",7703.6295911406,,
"TUR","Türkiye","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1971","1971","USD","US Dollar","0","Units","2015","2015",7931.8000718085,,
"TUR","Türkiye","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1972","1972","USD","US Dollar","0","Units","2015","2015",8310.3887079109,,
"TUR","Türkiye","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1973","1973","USD","US Dollar","0","Units","2015","2015",8369.5784814783,,
"TUR","Türkiye","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1974","1974","USD","US Dollar","0","Units","2015","2015",8619.5383354797,,
"TUR","Türkiye","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1975","1975","USD","US Dollar","0","Units","2015","2015",8997.6525343858,,
"TUR","Türkiye","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1976","1976","USD","US Dollar","0","Units","2015","2015",9735.7560753953,,
"TUR","Türkiye","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1977","1977","USD","US Dollar","0","Units","2015","2015",9861.644010163,,
"TUR","Türkiye","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1978","1978","USD","US Dollar","0","Units","2015","2015",9805.3058016312,,
"TUR","Türkiye","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1979","1979","USD","US Dollar","0","Units","2015","2015",9544.8481685689,,
"TUR","Türkiye","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1980","1980","USD","US Dollar","0","Units","2015","2015",9121.1417858842,,
"TUR","Türkiye","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1981","1981","USD","US Dollar","0","Units","2015","2015",9332.553620141,,
"TUR","Türkiye","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1982","1982","USD","US Dollar","0","Units","2015","2015",9427.4047300253,,
"TUR","Türkiye","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1983","1983","USD","US Dollar","0","Units","2015","2015",9652.7205135517,,
"TUR","Türkiye","GDPVD_CAP","Gross domestic product per capita, volume in USD, at constant purchasing power parities","A","Annual","1984","1984","USD","US Dollar","0","Units","2015","2015",10047.4312695939,,
